key_size,outsize,internal_threads,external_threads,enc_mode,refresh,implementation,one_way_mix_type,fanout,time
1073741824,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21410.62
1073741824,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21414.90
1073741824,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21470.76
1073741824,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21476.05
1073741824,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21459.83
1073741824,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21560.63
1073741824,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21476.15
1073741824,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21415.75
1073741824,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21419.71
1073741824,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21431.67
1073741824,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,22086.41
1073741824,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21506.99
1073741824,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21525.48
1073741824,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21503.42
1073741824,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,21525.91
1073741824,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,213160.25
1073741824,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,205904.63
1073741824,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,205651.37
1073741824,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,206060.69
1073741824,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,206531.78
1073741824,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2149720.48
1073741824,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2143276.18
1073741824,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2145692.65
1073741824,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2142143.57
1073741824,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2149321.43
1073741824,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12346.74
1073741824,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12437.82
1073741824,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12410.77
1073741824,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12187.56
1073741824,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12307.14
1073741824,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12300.78
1073741824,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12231.58
1073741824,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12352.41
1073741824,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12277.47
1073741824,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12292.21
1073741824,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12236.63
1073741824,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12186.58
1073741824,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12162.88
1073741824,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12202.38
1073741824,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12229.26
1073741824,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12918.91
1073741824,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12055.86
1073741824,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12229.75
1073741824,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12122.64
1073741824,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12175.63
1073741824,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,122553.36
1073741824,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,118089.30
1073741824,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,118862.33
1073741824,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,119111.60
1073741824,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,118763.98
1073741824,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1218339.81
1073741824,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1218150.27
1073741824,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1218044.79
1073741824,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1218886.19
1073741824,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1218064.34
1073741824,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7151.55
1073741824,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6957.89
1073741824,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7047.30
1073741824,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6974.53
1073741824,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7017.42
1073741824,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7072.40
1073741824,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6956.52
1073741824,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6891.58
1073741824,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7138.05
1073741824,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6862.47
1073741824,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6971.80
1073741824,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7025.06
1073741824,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6973.37
1073741824,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7246.05
1073741824,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6909.00
1073741824,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7386.65
1073741824,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6872.45
1073741824,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,7062.04
1073741824,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6883.73
1073741824,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,6959.76
1073741824,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,71587.37
1073741824,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,68213.23
1073741824,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,68291.23
1073741824,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,69021.05
1073741824,10737418240,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,69903.71
1073741824,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,711744.33
1073741824,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,713936.95
1073741824,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,717562.44
1073741824,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,715769.44
1073741824,107374182400,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,717608.70
1073741824,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4518.75
1073741824,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4610.32
1073741824,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4657.25
1073741824,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4793.75
1073741824,1048576,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4628.00
1073741824,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4813.14
1073741824,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4501.97
1073741824,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4665.21
1073741824,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4716.13
1073741824,10485760,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4702.68
1073741824,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4660.66
1073741824,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4676.77
1073741824,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4764.92
1073741824,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4702.37
1073741824,104857600,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4813.10
1073741824,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4863.33
1073741824,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4604.33
1073741824,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4692.24
1073741824,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4762.13
1073741824,1073741824,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,4662.09
1073741824,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,46592.30
1073741824,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,43807.73
1073741824,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,45333.25
1073741824,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,45609.50
1073741824,10737418240,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,45871.26
1073741824,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,468030.19
1073741824,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,463706.47
1073741824,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,461675.82
1073741824,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,462762.40
1073741824,107374182400,8,1,ctr,false,openssl-matyas-meyer-oseas,none,2,461760.75
1073741824,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3562.07
1073741824,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3511.27
1073741824,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3517.15
1073741824,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3514.28
1073741824,1048576,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3507.48
1073741824,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3512.99
1073741824,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3643.17
1073741824,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3501.31
1073741824,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3600.48
1073741824,10485760,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3549.35
1073741824,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3596.68
1073741824,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3509.41
1073741824,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3521.66
1073741824,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3565.12
1073741824,104857600,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3566.35
1073741824,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3731.31
1073741824,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3406.22
1073741824,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3544.77
1073741824,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3494.01
1073741824,1073741824,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3534.10
1073741824,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,34980.48
1073741824,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,33049.54
1073741824,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,33884.87
1073741824,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,34671.31
1073741824,10737418240,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,34723.36
1073741824,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,351957.63
1073741824,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,350593.50
1073741824,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,351017.82
1073741824,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,350005.77
1073741824,107374182400,16,1,ctr,false,openssl-matyas-meyer-oseas,none,2,350483.24
1073741824,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3266.54
1073741824,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3369.36
1073741824,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3388.07
1073741824,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3225.29
1073741824,1048576,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3379.54
1073741824,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3254.77
1073741824,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3314.55
1073741824,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3251.34
1073741824,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3125.12
1073741824,10485760,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3282.64
1073741824,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3407.75
1073741824,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3165.60
1073741824,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3153.74
1073741824,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3090.89
1073741824,104857600,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3110.30
1073741824,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3219.55
1073741824,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3057.61
1073741824,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3113.73
1073741824,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3279.89
1073741824,1073741824,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,3075.42
1073741824,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,30940.78
1073741824,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,29709.46
1073741824,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,30715.33
1073741824,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,31385.95
1073741824,10737418240,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,32635.88
1073741824,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,321247.49
1073741824,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,318664.89
1073741824,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,320139.67
1073741824,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,320282.00
1073741824,107374182400,32,1,ctr,false,openssl-matyas-meyer-oseas,none,2,319759.63
1073741824,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1195.17
1073741824,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1194.16
1073741824,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1203.77
1073741824,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1207.90
1073741824,1048576,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1205.62
1073741824,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1198.66
1073741824,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1202.04
1073741824,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1200.55
1073741824,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1203.80
1073741824,10485760,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1203.38
1073741824,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1219.88
1073741824,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1198.05
1073741824,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1212.37
1073741824,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1199.45
1073741824,104857600,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1202.20
1073741824,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1350.52
1073741824,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1211.09
1073741824,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1213.94
1073741824,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1214.51
1073741824,1073741824,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1214.66
1073741824,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12508.17
1073741824,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,11240.17
1073741824,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,11232.92
1073741824,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,11277.83
1073741824,10737418240,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,11225.46
1073741824,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,121483.89
1073741824,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,121697.41
1073741824,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,121834.95
1073741824,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,121898.51
1073741824,107374182400,64,1,ctr,false,openssl-matyas-meyer-oseas,none,2,122003.45
1073741824,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1144.44
1073741824,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1147.73
1073741824,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1150.17
1073741824,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1148.90
1073741824,1048576,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1149.19
1073741824,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1147.06
1073741824,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1146.86
1073741824,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1151.52
1073741824,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1151.74
1073741824,10485760,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1146.12
1073741824,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1179.64
1073741824,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1150.73
1073741824,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1144.65
1073741824,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1152.29
1073741824,104857600,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1148.99
1073741824,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1309.20
1073741824,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1151.17
1073741824,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1160.73
1073741824,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1155.06
1073741824,1073741824,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1151.42
1073741824,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,12076.42
1073741824,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,10598.04
1073741824,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,10627.06
1073741824,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,10639.20
1073741824,10737418240,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,10611.59
1073741824,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,116068.30
1073741824,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,115933.79
1073741824,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,116009.98
1073741824,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,116026.13
1073741824,107374182400,128,1,ctr,false,openssl-matyas-meyer-oseas,none,2,115975.74
2147483648,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,51028.65
2147483648,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49276.76
2147483648,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48862.18
2147483648,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48739.56
2147483648,1048576,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48710.03
2147483648,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48613.20
2147483648,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48587.14
2147483648,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48748.36
2147483648,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48646.95
2147483648,10485760,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48709.31
2147483648,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48656.27
2147483648,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48558.29
2147483648,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48577.86
2147483648,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48581.86
2147483648,104857600,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48563.88
2147483648,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,49276.31
2147483648,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48448.62
2147483648,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48397.19
2147483648,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48260.26
2147483648,1073741824,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,48063.14
2147483648,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,241096.81
2147483648,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,234281.64
2147483648,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,235372.70
2147483648,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,235225.50
2147483648,10737418240,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,236056.67
2147483648,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2395517.43
2147483648,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2399500.99
2147483648,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2406669.07
2147483648,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2396989.46
2147483648,107374182400,1,1,ctr,false,openssl-matyas-meyer-oseas,none,2,2419604.55
2147483648,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27455.40
2147483648,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27407.75
2147483648,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27644.91
2147483648,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27424.29
2147483648,1048576,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27409.62
2147483648,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27441.70
2147483648,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27435.38
2147483648,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27596.55
2147483648,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27584.83
2147483648,10485760,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27540.41
2147483648,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27476.70
2147483648,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27617.78
2147483648,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27503.28
2147483648,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27471.68
2147483648,104857600,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27496.33
2147483648,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,28041.77
2147483648,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27287.43
2147483648,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27289.07
2147483648,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27327.68
2147483648,1073741824,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,27495.74
2147483648,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,138698.85
2147483648,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,132773.67
2147483648,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,133250.34
2147483648,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,133427.47
2147483648,10737418240,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,161161.77
2147483648,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1363199.90
2147483648,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1367419.70
2147483648,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1365555.09
2147483648,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1364940.90
2147483648,107374182400,2,1,ctr,false,openssl-matyas-meyer-oseas,none,2,1366414.32
2147483648,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15860.44
2147483648,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15642.20
2147483648,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15590.05
2147483648,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15717.57
2147483648,1048576,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15554.16
2147483648,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15596.46
2147483648,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15602.63
2147483648,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15592.62
2147483648,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15426.41
2147483648,10485760,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15586.90
2147483648,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15680.61
2147483648,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15493.56
2147483648,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15679.08
2147483648,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15697.16
2147483648,104857600,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15617.16
2147483648,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,16032.76
2147483648,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15488.10
2147483648,1073741824,4,1,ctr,false,openssl-matyas-meyer-oseas,none,2,15476.65
